question_id,prompt,correct_answer,distractor
2058,"Q: Of the words ""cabinet"" and ""dinosaur"" which one has more letters?
A:",dinosaur,cabinet
2059,"Q: Of the words ""farm"" and ""badly"" which one has more letters?
A:",badly,farm
2060,"Q: Of the words ""slice"" and ""how"" which one has more letters?
A:",slice,how
2061,"Q: Of the words ""board"" and ""country"" which one has more letters?
A:",country,board
2062,"Q: Of the words ""rap"" and ""milk"" which one has more letters?
A:",milk,rap
2063,"Q: Of the words ""discount"" and ""draw"" which one has more letters?
A:",discount,draw
2064,"Q: Of the words ""enjoy"" and ""left"" which one has more letters?
A:",enjoy,left
2065,"Q: Of the words ""single"" and ""must"" which one has more letters?
A:",single,must
2066,"Q: Of the words ""send"" and ""close"" which one has more letters?
A:",close,send
2067,"Q: Of the words ""glad"" and ""finger"" which one has more letters?
A:",finger,glad
2068,"Q: Of the words ""blond"" and ""strong"" which one has more letters?
A:",strong,blond
2069,"Q: Of the words ""toe"" and ""dirty"" which one has more letters?
A:",dirty,toe
2070,"Q: Of the words ""name"" and ""polite"" which one has more letters?
A:",polite,name
2071,"Q: Of the words ""things"" and ""hit"" which one has more letters?
A:",things,hit
2072,"Q: Of the words ""eat"" and ""with"" which one has more letters?
A:",with,eat
2073,"Q: Of the words ""same"" and ""broken"" which one has more letters?
A:",broken,same
2074,"Q: Of the words ""money"" and ""playground"" which one has more letters?
A:",playground,money
2075,"Q: Of the words ""yogurt"" and ""kid"" which one has more letters?
A:",yogurt,kid
2076,"Q: Of the words ""quickly"" and ""math"" which one has more letters?
A:",quickly,math
2077,"Q: Of the words ""smoke"" and ""only"" which one has more letters?
A:",smoke,only
2078,"Q: Of the words ""can"" and ""friendly"" which one has more letters?
A:",friendly,can
2079,"Q: Of the words ""half"" and ""daily"" which one has more letters?
A:",daily,half
2080,"Q: Of the words ""most"" and ""skirt"" which one has more letters?
A:",skirt,most
2081,"Q: Of the words ""dog"" and ""water"" which one has more letters?
A:",water,dog
2082,"Q: Of the words ""improve"" and ""sure"" which one has more letters?
A:",improve,sure
2083,"Q: Of the words ""cover"" and ""tram"" which one has more letters?
A:",cover,tram
2084,"Q: Of the words ""know"" and ""space"" which one has more letters?
A:",space,know
2085,"Q: Of the words ""roast"" and ""folder"" which one has more letters?
A:",folder,roast
2086,"Q: Of the words ""wear"" and ""fashion"" which one has more letters?
A:",fashion,wear
2087,"Q: Of the words ""delay"" and ""hospital"" which one has more letters?
A:",hospital,delay
2088,"Q: Of the words ""chef"" and ""other"" which one has more letters?
A:",other,chef
2089,"Q: Of the words ""copy"" and ""we"" which one has more letters?
A:",copy,we
2090,"Q: Of the words ""rugby"" and ""long"" which one has more letters?
A:",rugby,long
2091,"Q: Of the words ""rain"" and ""at"" which one has more letters?
A:",rain,at
2092,"Q: Of the words ""grade"" and ""team"" which one has more letters?
A:",grade,team
2093,"Q: Of the words ""top"" and ""wine"" which one has more letters?
A:",wine,top
2094,"Q: Of the words ""word"" and ""wet"" which one has more letters?
A:",word,wet
2095,"Q: Of the words ""begin"" and ""pig"" which one has more letters?
A:",begin,pig
2096,"Q: Of the words ""document"" and ""pair"" which one has more letters?
A:",document,pair
2097,"Q: Of the words ""cabinet"" and ""wet"" which one has more letters?
A:",cabinet,wet
2098,"Q: Of the words ""under"" and ""history"" which one has more letters?
A:",history,under
2099,"Q: Of the words ""blond"" and ""end"" which one has more letters?
A:",blond,end
2100,"Q: Of the words ""an"" and ""bad"" which one has more letters?
A:",bad,an
2101,"Q: Of the words ""quiet"" and ""fun"" which one has more letters?
A:",quiet,fun
2102,"Q: Of the words ""us"" and ""out"" which one has more letters?
A:",out,us
2103,"Q: Of the words ""east"" and ""factory"" which one has more letters?
A:",factory,east
2104,"Q: Of the words ""bear"" and ""dancer"" which one has more letters?
A:",dancer,bear
2105,"Q: Of the words ""nice"" and ""hat"" which one has more letters?
A:",nice,hat
2106,"Q: Of the words ""plastic"" and ""end"" which one has more letters?
A:",plastic,end
2107,"Q: Of the words ""on"" and ""blanket"" which one has more letters?
A:",blanket,on
2108,"Q: Of the words ""ready"" and ""best"" which one has more letters?
A:",ready,best
2109,"Q: Of the words ""list"" and ""brush"" which one has more letters?
A:",brush,list
2110,"Q: Of the words ""course"" and ""far"" which one has more letters?
A:",course,far
2111,"Q: Of the words ""tie"" and ""maybe"" which one has more letters?
A:",maybe,tie
2112,"Q: Of the words ""out"" and ""history"" which one has more letters?
A:",history,out
2113,"Q: Of the words ""family"" and ""careful"" which one has more letters?
A:",careful,family
2114,"Q: Of the words ""sing"" and ""tea"" which one has more letters?
A:",sing,tea
2115,"Q: Of the words ""modern"" and ""below"" which one has more letters?
A:",modern,below
2116,"Q: Of the words ""milk"" and ""climb"" which one has more letters?
A:",climb,milk
2117,"Q: Of the words ""blouse"" and ""juice"" which one has more letters?
A:",blouse,juice
2118,"Q: Of the words ""soap"" and ""noisy"" which one has more letters?
A:",noisy,soap
2119,"Q: Of the words ""pink"" and ""price"" which one has more letters?
A:",price,pink
2120,"Q: Of the words ""bread"" and ""gray"" which one has more letters?
A:",bread,gray
2121,"Q: Of the words ""buy"" and ""history"" which one has more letters?
A:",history,buy
2122,"Q: Of the words ""ear"" and ""pilot"" which one has more letters?
A:",pilot,ear
2123,"Q: Of the words ""ask"" and ""speak"" which one has more letters?
A:",speak,ask
2124,"Q: Of the words ""them"" and ""radio"" which one has more letters?
A:",radio,them
2125,"Q: Of the words ""danger"" and ""guy"" which one has more letters?
A:",danger,guy
2126,"Q: Of the words ""kid"" and ""market"" which one has more letters?
A:",market,kid
2127,"Q: Of the words ""smoke"" and ""list"" which one has more letters?
A:",smoke,list
2128,"Q: Of the words ""day"" and ""best"" which one has more letters?
A:",best,day
2129,"Q: Of the words ""play"" and ""upset"" which one has more letters?
A:",upset,play
2130,"Q: Of the words ""shut"" and ""any"" which one has more letters?
A:",shut,any
2131,"Q: Of the words ""dancer"" and ""set"" which one has more letters?
A:",dancer,set
2132,"Q: Of the words ""how"" and ""fried"" which one has more letters?
A:",fried,how
2133,"Q: Of the words ""fail"" and ""round"" which one has more letters?
A:",round,fail
2134,"Q: Of the words ""extra"" and ""plus"" which one has more letters?
A:",extra,plus
2135,"Q: Of the words ""grow"" and ""leg"" which one has more letters?
A:",grow,leg
2136,"Q: Of the words ""tired"" and ""our"" which one has more letters?
A:",tired,our
2137,"Q: Of the words ""minute"" and ""platform"" which one has more letters?
A:",platform,minute
2138,"Q: Of the words ""talk"" and ""heavy"" which one has more letters?
A:",heavy,talk
2139,"Q: Of the words ""easy"" and ""steal"" which one has more letters?
A:",steal,easy
2140,"Q: Of the words ""hair"" and ""kilogram"" which one has more letters?
A:",kilogram,hair
2141,"Q: Of the words ""comb"" and ""fun"" which one has more letters?
A:",comb,fun
2142,"Q: Of the words ""bother"" and ""ago"" which one has more letters?
A:",bother,ago
2143,"Q: Of the words ""father"" and ""cap"" which one has more letters?
A:",father,cap
2144,"Q: Of the words ""machine"" and ""chain"" which one has more letters?
A:",machine,chain
2145,"Q: Of the words ""knife"" and ""earn"" which one has more letters?
A:",knife,earn
2146,"Q: Of the words ""brush"" and ""minute"" which one has more letters?
A:",minute,brush
2147,"Q: Of the words ""anymore"" and ""sandwich"" which one has more letters?
A:",sandwich,anymore
2148,"Q: Of the words ""could"" and ""her"" which one has more letters?
A:",could,her
2149,"Q: Of the words ""child"" and ""orange"" which one has more letters?
A:",orange,child
2150,"Q: Of the words ""flower"" and ""soup"" which one has more letters?
A:",flower,soup
2151,"Q: Of the words ""him"" and ""diary"" which one has more letters?
A:",diary,him
2152,"Q: Of the words ""boyfriend"" and ""rest"" which one has more letters?
A:",boyfriend,rest
2153,"Q: Of the words ""during"" and ""slow"" which one has more letters?
A:",during,slow
2154,"Q: Of the words ""above"" and ""how"" which one has more letters?
A:",above,how
2155,"Q: Of the words ""spring"" and ""worst"" which one has more letters?
A:",spring,worst
2156,"Q: Of the words ""block"" and ""sad"" which one has more letters?
A:",block,sad
2157,"Q: Of the words ""simple"" and ""pink"" which one has more letters?
A:",simple,pink
2158,"Q: Of the words ""player"" and ""aunt"" which one has more letters?
A:",player,aunt
2159,"Q: Of the words ""fried"" and ""man"" which one has more letters?
A:",fried,man
2160,"Q: Of the words ""mosque"" and ""gold"" which one has more letters?
A:",mosque,gold
2161,"Q: Of the words ""include"" and ""much"" which one has more letters?
A:",include,much
2162,"Q: Of the words ""badly"" and ""toe"" which one has more letters?
A:",badly,toe
2163,"Q: Of the words ""roast"" and ""rent"" which one has more letters?
A:",roast,rent
2164,"Q: Of the words ""dinosaur"" and ""desk"" which one has more letters?
A:",dinosaur,desk
2165,"Q: Of the words ""low"" and ""bike"" which one has more letters?
A:",bike,low
2166,"Q: Of the words ""old"" and ""curtain"" which one has more letters?
A:",curtain,old
2167,"Q: Of the words ""one"" and ""spend"" which one has more letters?
A:",spend,one
2168,"Q: Of the words ""no"" and ""ours"" which one has more letters?
A:",ours,no
2169,"Q: Of the words ""fog"" and ""musical"" which one has more letters?
A:",musical,fog
2170,"Q: Of the words ""pen"" and ""nose"" which one has more letters?
A:",nose,pen
2171,"Q: Of the words ""piano"" and ""left"" which one has more letters?
A:",piano,left
2172,"Q: Of the words ""things"" and ""from"" which one has more letters?
A:",things,from
2173,"Q: Of the words ""friend"" and ""note"" which one has more letters?
A:",friend,note
2174,"Q: Of the words ""only"" and ""project"" which one has more letters?
A:",project,only
2175,"Q: Of the words ""hair"" and ""no"" which one has more letters?
A:",hair,no
2176,"Q: Of the words ""parent"" and ""far"" which one has more letters?
A:",parent,far
2177,"Q: Of the words ""half"" and ""keyboard"" which one has more letters?
A:",keyboard,half
2178,"Q: Of the words ""skate"" and ""now"" which one has more letters?
A:",skate,now
2179,"Q: Of the words ""meat"" and ""wonderful"" which one has more letters?
A:",wonderful,meat
2180,"Q: Of the words ""piano"" and ""jacket"" which one has more letters?
A:",jacket,piano
2181,"Q: Of the words ""best"" and ""fashion"" which one has more letters?
A:",fashion,best
2182,"Q: Of the words ""his"" and ""up"" which one has more letters?
A:",his,up
2183,"Q: Of the words ""you"" and ""push"" which one has more letters?
A:",push,you
2184,"Q: Of the words ""fast"" and ""fruit"" which one has more letters?
A:",fruit,fast
2185,"Q: Of the words ""man"" and ""mango"" which one has more letters?
A:",mango,man
2186,"Q: Of the words ""special"" and ""bus"" which one has more letters?
A:",special,bus
2187,"Q: Of the words ""daughter"" and ""foreign"" which one has more letters?
A:",daughter,foreign
2188,"Q: Of the words ""guitar"" and ""pear"" which one has more letters?
A:",guitar,pear
2189,"Q: Of the words ""closet"" and ""show"" which one has more letters?
A:",closet,show
2190,"Q: Of the words ""kind"" and ""sugar"" which one has more letters?
A:",sugar,kind
2191,"Q: Of the words ""purse"" and ""for"" which one has more letters?
A:",purse,for
2192,"Q: Of the words ""improve"" and ""very"" which one has more letters?
A:",improve,very
2193,"Q: Of the words ""details"" and ""seat"" which one has more letters?
A:",details,seat
2194,"Q: Of the words ""fat"" and ""best"" which one has more letters?
A:",best,fat
2195,"Q: Of the words ""plastic"" and ""speak"" which one has more letters?
A:",plastic,speak
2196,"Q: Of the words ""to"" and ""dish"" which one has more letters?
A:",dish,to
2197,"Q: Of the words ""at"" and ""age"" which one has more letters?
A:",age,at
2198,"Q: Of the words ""speak"" and ""know"" which one has more letters?
A:",speak,know
2199,"Q: Of the words ""kilo"" and ""clean"" which one has more letters?
A:",clean,kilo
2200,"Q: Of the words ""chemistry"" and ""line"" which one has more letters?
A:",chemistry,line
2201,"Q: Of the words ""fly"" and ""gray"" which one has more letters?
A:",gray,fly
2202,"Q: Of the words ""country"" and ""birth"" which one has more letters?
A:",country,birth
2203,"Q: Of the words ""glove"" and ""some"" which one has more letters?
A:",glove,some
2204,"Q: Of the words ""on"" and ""guy"" which one has more letters?
A:",guy,on
2205,"Q: Of the words ""heavy"" and ""soap"" which one has more letters?
A:",heavy,soap
2206,"Q: Of the words ""once"" and ""pants"" which one has more letters?
A:",pants,once
2207,"Q: Of the words ""lend"" and ""under"" which one has more letters?
A:",under,lend
2208,"Q: Of the words ""die"" and ""luck"" which one has more letters?
A:",luck,die
2209,"Q: Of the words ""model"" and ""mother"" which one has more letters?
A:",mother,model
2210,"Q: Of the words ""lucky"" and ""name"" which one has more letters?
A:",lucky,name
2211,"Q: Of the words ""purse"" and ""bear"" which one has more letters?
A:",purse,bear
2212,"Q: Of the words ""dance"" and ""ours"" which one has more letters?
A:",dance,ours
2213,"Q: Of the words ""keyboard"" and ""so"" which one has more letters?
A:",keyboard,so
2214,"Q: Of the words ""young"" and ""trip"" which one has more letters?
A:",young,trip
2215,"Q: Of the words ""special"" and ""fair"" which one has more letters?
A:",special,fair
2216,"Q: Of the words ""kilo"" and ""white"" which one has more letters?
A:",white,kilo
2217,"Q: Of the words ""century"" and ""guest"" which one has more letters?
A:",century,guest
2218,"Q: Of the words ""shut"" and ""field"" which one has more letters?
A:",field,shut
2219,"Q: Of the words ""dirty"" and ""listen"" which one has more letters?
A:",listen,dirty
2220,"Q: Of the words ""white"" and ""can"" which one has more letters?
A:",white,can
2221,"Q: Of the words ""software"" and ""type"" which one has more letters?
A:",software,type
2222,"Q: Of the words ""ready"" and ""open"" which one has more letters?
A:",ready,open
2223,"Q: Of the words ""stadium"" and ""light"" which one has more letters?
A:",stadium,light
2224,"Q: Of the words ""insect"" and ""reading"" which one has more letters?
A:",reading,insect
2225,"Q: Of the words ""myself"" and ""cent"" which one has more letters?
A:",myself,cent
2226,"Q: Of the words ""place"" and ""hand"" which one has more letters?
A:",place,hand
2227,"Q: Of the words ""polite"" and ""stadium"" which one has more letters?
A:",stadium,polite
2228,"Q: Of the words ""sign"" and ""price"" which one has more letters?
A:",price,sign
2229,"Q: Of the words ""husband"" and ""exit"" which one has more letters?
A:",husband,exit
2230,"Q: Of the words ""mother"" and ""cost"" which one has more letters?
A:",mother,cost
2231,"Q: Of the words ""leg"" and ""break"" which one has more letters?
A:",break,leg
2232,"Q: Of the words ""south"" and ""fact"" which one has more letters?
A:",south,fact
2233,"Q: Of the words ""hit"" and ""normal"" which one has more letters?
A:",normal,hit
2234,"Q: Of the words ""life"" and ""improve"" which one has more letters?
A:",improve,life
2235,"Q: Of the words ""quick"" and ""cake"" which one has more letters?
A:",quick,cake
2236,"Q: Of the words ""stay"" and ""opera"" which one has more letters?
A:",opera,stay
2237,"Q: Of the words ""plus"" and ""fat"" which one has more letters?
A:",plus,fat
2238,"Q: Of the words ""dirty"" and ""carpet"" which one has more letters?
A:",carpet,dirty
2239,"Q: Of the words ""surfing"" and ""hers"" which one has more letters?
A:",surfing,hers
2240,"Q: Of the words ""change"" and ""also"" which one has more letters?
A:",change,also
2241,"Q: Of the words ""low"" and ""warm"" which one has more letters?
A:",warm,low
2242,"Q: Of the words ""lemon"" and ""company"" which one has more letters?
A:",company,lemon
2243,"Q: Of the words ""mark"" and ""box"" which one has more letters?
A:",mark,box
2244,"Q: Of the words ""could"" and ""ad"" which one has more letters?
A:",could,ad
2245,"Q: Of the words ""soup"" and ""project"" which one has more letters?
A:",project,soup
2246,"Q: Of the words ""night"" and ""birthday"" which one has more letters?
A:",birthday,night
2247,"Q: Of the words ""can"" and ""turn"" which one has more letters?
A:",turn,can
2248,"Q: Of the words ""reason"" and ""fly"" which one has more letters?
A:",reason,fly
2249,"Q: Of the words ""prize"" and ""bad"" which one has more letters?
A:",prize,bad
2250,"Q: Of the words ""into"" and ""place"" which one has more letters?
A:",place,into
2251,"Q: Of the words ""north"" and ""art"" which one has more letters?
A:",north,art
2252,"Q: Of the words ""throw"" and ""kite"" which one has more letters?
A:",throw,kite
2253,"Q: Of the words ""sock"" and ""pet"" which one has more letters?
A:",sock,pet
2254,"Q: Of the words ""point"" and ""country"" which one has more letters?
A:",country,point
2255,"Q: Of the words ""view"" and ""daily"" which one has more letters?
A:",daily,view
2256,"Q: Of the words ""bat"" and ""improve"" which one has more letters?
A:",improve,bat
