question_id,perturbation_id,prompt,correct_answer,distractor,correct
1763,164,"Which word is alphabetically first, ""singer"" or ""club""?",club,singer,0.8
1763,171,"Please determine which of the following two words comes first in alphabetical order:
Word 1: ""singer""
Word 2: ""club""
Output:",club,singer,0.85
1763,183,"Please determine the alphabetical order of two given words.
Word 1: ""club""
Word 2: ""singer""
The alphabetical order of the given words is:",club,singer,1.0
1763,185,"Determine the alphabetical order of two given words and identify which one comes first. Please provide the two words separated by a comma.
Words: ""club"", ""singer""
Output:",club,singer,1.0
1763,203,"Write a sentence that includes two words and ask GPT-3 to determine which word comes first in alphabetical order.
Words: ""club"" and ""singer""
Output:",club,singer,1.0
1763,206,"Please provide the word that comes first alphabetically out of two given words.
Word 1: ""club""
Word 2: ""singer""
Output word:",club,singer,0.0
1763,217,"Write a program that determines which of two given words comes first alphabetically. Your program should take two words as input and output the word that comes first.
Word 1: ""club""
Word 2: ""singer""
Output:",club,singer,1.0
1763,226,"Compare two words and determine which one comes first alphabetically.
Word 1: ""club""
Word 2: ""singer""
Output:",club,singer,1.0
1764,6,"Here's a rephrased prompt:
'''Q: Which word comes first in alphabetical order: ""rap"" or ""size""?
A:'''",rap,size,1.0
1764,9,"Which word comes first in alphabetical order between ""size"" and ""rap""?",rap,size,0.05
1764,20,"Which of the two words, ""size"" and ""rap"", is alphabetically first?",rap,size,0.0
1764,35,"Prompt GPT-3 to determine the alphabetical order of two words, ""size"" and ""rap"".",rap,size,1.0
1764,45,"Which of the two words, ""size"" and ""rap"", appears first in alphabetical order?",rap,size,0.0
1764,48,"Which one of the following two words, ""size"" and ""rap"", comes first alphabetically?",rap,size,0.0
1764,55,"Determine which word comes first in alphabetical order: ""rap"" or ""size""",rap,size,1.0
1764,64,"Of the words ""rap"" and ""size"", which one comes first alphabetically?",rap,size,1.0
1764,73,"Between ""size"" and ""rap"", which word appears first when listed alphabetically?",rap,size,0.0
1764,85,"Compare the words ""size"" and ""rap"" and identify which one appears earlier in alphabetical order.",rap,size,0.0
1764,93,"Out of ""size"" and ""rap"", which comes first when arranged in alphabetical order?",rap,size,1.0
1764,94,"Which of the words ""size"" and ""rap"" occurs first in alphabetical order?",rap,size,0.0
1764,97,"Between ""size"" and ""rap"", which word is the first one when the words are sorted alphabetically?",rap,size,0.6
1764,122,"Which of the words ""size"" and ""rap"" comes first in alphabetical order?",rap,size,0.0
1764,125,"Which word comes first alphabetically, ""size"" or ""rap""?",rap,size,0.0
1764,162,"Which word comes first in alphabetical order, ""rap"" or ""size""?",rap,size,1.0
1764,178,"Given two words, determine which word comes first alphabetically.
Word 1: ""size""
Word 2: ""rap""
Output:",rap,size,1.0
1764,180,"Please determine which word comes first in the alphabet between two given words.
Word 1: ""rap""
Word 2: ""size""
Output:",rap,size,1.0
1764,200,"Please write a program that takes two words as input and determines which word comes first in alphabetical order.
Word 1: ""size""
Word 2: ""rap""
Output:",rap,size,1.0
1764,233,"Write a program that compares two words and outputs which one comes first in alphabetical order.
Word 1: ""rap""
Word 2: ""size""
Output: The word that comes first in alphabetical order is",rap,size,1.0
1771,1,"Q: In an alphabetical order, which word comes first, ""king"" or ""apartment""?
A:",apartment,king,0.0
1771,2,"Q: Of the words ""king"" and ""apartment"", which word comes first alphabetically?
A:",apartment,king,1.0
1771,20,"Which of the two words, ""king"" and ""apartment"", is alphabetically first?",apartment,king,1.0
1771,86,"Which word comes first in alphabetical order: ""apartment"" or ""king""?",apartment,king,1.0
1771,96,"If we arrange ""king"" and ""apartment"" in alphabetical order, which one would come first?",apartment,king,1.0
1771,102,"In the alphabetical order, which word precedes the other between ""king"" and ""apartment""?",apartment,king,0.0
1771,104,"Which of the words ""apartment"" and ""king"" comes first in alphabetical order?",apartment,king,0.95
1771,105,"Please indicate which of the words ""apartment"" and ""king"" appears first in alphabetical order.",apartment,king,1.0
1771,115,"Out of ""apartment"" and ""king"", which word would appear first in alphabetical order?",apartment,king,1.0
1771,117,"Which of the two words, ""king"" and ""apartment"", comes first when arranged in alphabetical order?",apartment,king,1.0
1771,136,"Please compare the words ""apartment"" and ""king"" and tell me which one comes first alphabetically.",apartment,king,1.0
1771,137,"Which word comes first alphabetically, ""apartment"" or ""king""?",apartment,king,0.25
1771,146,"Please determine the alphabetical order of the words ""king"" and ""apartment"", and identify which one comes first.",apartment,king,1.0
1771,152,"Which word comes first alphabetically, ""king"" or ""apartment""?",apartment,king,0.95
1771,172,"Please determine which of the following two words comes first in alphabetical order: ""king"" or ""apartment"".
The word that comes first in alphabetical order is:",apartment,king,1.0
1771,178,"Given two words, determine which word comes first alphabetically.
Word 1: ""apartment""
Word 2: ""king""
Output:",apartment,king,1.0
1771,190,"Please determine which of the two given words comes first in alphabetical order.
Word 1: ""king""
Word 2: ""apartment""
Output:",apartment,king,1.0
1771,196,"Please compare the two words alphabetically and determine which one comes first.
Word 1: ""apartment""
Word 2: ""king""
Output:",apartment,king,1.0
1771,199,"Compare two words and determine which one precedes the other in alphabetical order.
Word 1: ""king""
Word 2: ""apartment""
Output:",apartment,king,1.0
1771,205,"Which comes first alphabetically, ""apartment"" or ""king""?
Output:",apartment,king,0.5
1777,12,"Which word appears first in alphabetical order, ""paper"" or ""different""?",different,paper,0.1
1777,31,"What is the alphabetical order of the words ""different"" and ""paper""?",different,paper,1.0
1777,37,"Provide the alphabetical order of the words ""different"" and ""paper"".",different,paper,1.0
1777,41,"Which word would come first in alphabetical order: ""different"" or ""paper""?",different,paper,0.0
1777,47,"Which word, ""different"" or ""paper"", comes first in alphabetical order?",different,paper,0.0
1777,82,"Which word appears first alphabetically between ""paper"" and ""different""?",different,paper,0.0
1777,114,"Which of the words, ""different"" and ""paper"", is the first one when listed alphabetically?",different,paper,1.0
1777,127,"Which word comes first in alphabetical order, ""paper"" or ""different""?",different,paper,1.0
1777,130,"Determine which word comes first in alphabetical order between ""different"" and ""paper""",different,paper,0.0
1777,152,"Which word comes first alphabetically, ""paper"" or ""different""?",different,paper,0.55
1777,155,"Between ""paper"" and ""different"", which word comes first alphabetically?",different,paper,0.0
1777,164,"Which word is alphabetically first, ""different"" or ""paper""?",different,paper,0.5
1777,168,"Which word would appear first in a dictionary, ""paper"" or ""different""?",different,paper,0.2
1777,169,"Which word is the earliest in alphabetical order, ""different"" or ""paper""?",different,paper,1.0
1777,172,"Please determine which of the following two words comes first in alphabetical order: ""paper"" or ""different"".
The word that comes first in alphabetical order is:",different,paper,0.8
1777,181,"Please determine which of the two given words comes earlier in alphabetical order.
Word 1: ""paper""
Word 2: ""different""
Output:",different,paper,0.0
1777,190,"Please determine which of the two given words comes first in alphabetical order.
Word 1: ""paper""
Word 2: ""different""
Output:",different,paper,0.0
1777,197,"Compare the alphabetical order of two words and determine which one comes first. The two words are represented by placeholders ""paper"" and ""different"".
Which comes first alphabetically, ""paper"" or ""different""?
Output:",different,paper,0.5
1777,202,"Write a program that determines which of two given words comes first in alphabetical order. Your program should take two words as input and output the word that comes first in alphabetical order.
Word 1: ""paper""
Word 2: ""different""
Output word:",different,paper,0.95
1777,217,"Write a program that determines which of two given words comes first alphabetically. Your program should take two words as input and output the word that comes first.
Word 1: ""paper""
Word 2: ""different""
Output:",different,paper,0.6
1781,4,"Which word comes first in alphabetical order, ""hobby"" or ""grandparent""?",grandparent,hobby,1.0
1781,5,"Which word between ""hobby"" and ""grandparent"" appears first in alphabetical order?",grandparent,hobby,0.0
1781,8,"Rewritten prompt: ""Which word between ""grandparent"" and ""hobby"" appears first when arranged in alphabetical order?""",grandparent,hobby,1.0
1781,27,"Arrange the words ""hobby"" and ""grandparent"" in alphabetical order and indicate which one comes first.",grandparent,hobby,1.0
1781,53,"Which word comes first in alphabetical order, ""hobby"" or ""grandparent""?",grandparent,hobby,1.0
1781,55,"Determine which word comes first in alphabetical order: ""hobby"" or ""grandparent""",grandparent,hobby,1.0
1781,57,"Arrange ""grandparent"" and ""hobby"" in alphabetical order and tell me which one comes first.",grandparent,hobby,1.0
1781,87,"Consider the words ""hobby"" and ""grandparent"". Which one appears first if we arrange them alphabetically?",grandparent,hobby,0.05
1781,91,"If ""hobby"" and ""grandparent"" were to be ordered alphabetically, which one comes first?",grandparent,hobby,0.0
1781,117,"Which of the two words, ""grandparent"" and ""hobby"", comes first when arranged in alphabetical order?",grandparent,hobby,1.0
1781,130,"Determine which word comes first in alphabetical order between ""hobby"" and ""grandparent""",grandparent,hobby,1.0
