question_id,perturbation_id,prompt,correct_answer,correct
125,73,"Given a list of movies Dances with Wolves, Stargate, The Shawshank Redemption, The Fugitive, please suggest a movie that is similar to them. You can choose from the following options: (A) An
(B) Angel at My Table
(C) Beauty of the Day
(D) Pulp Fiction.",(D),0.0
125,85,"In this task, you need to find a movie that is similar to the list of movies provided in The Shawshank Redemption, Stargate, The Fugitive, Dances with Wolves. You will be given a set of (A) Pulp Fiction
(B) An
(C) Beauty of the Day
(D) Angel at My Table to choose from.",(A),1.0
125,154,"Given a list of movies, recommend a similar movie from the following options. Select the option that you think is most similar to the given list of movies.
List of movies: The Fugitive, The Shawshank Redemption, Dances with Wolves, Stargate
Options:
(A) Angel at My Table
(B) An
(C) Beauty of the Day
(D) Pulp Fiction
Output:
Recommended movie:",(D),1.0
126,3,"Q: Can you suggest a movie similar to the ones in The Matrix, Forrest Gump, Star Wars Episode IV - A New Hope, Star Wars Episode V - The Empire Strikes Back?
Here are some options:
(A) Da geht noch was!
(B) The Brothers Grimm
(C) Pulp Fiction
(D) Hudson Hawk
A:",(C),1.0
126,34,"Q: Please suggest a movie that is similar to any of the following movies: The Matrix, Star Wars Episode IV - A New Hope, Star Wars Episode V - The Empire Strikes Back, Forrest Gump.
Options:
(A) Pulp Fiction
(B) Da geht noch was!
(C) The Brothers Grimm
(D) Hudson Hawk
A:",(A),0.4
126,81,"Your task is to recommend a movie similar to the list of movies provided in The Matrix, Star Wars Episode IV - A New Hope, Star Wars Episode V - The Empire Strikes Back, Forrest Gump. You will be given a set of (A) Pulp Fiction
(B) Da geht noch was!
(C) The Brothers Grimm
(D) Hudson Hawk to choose from.",(A),0.8
126,93,"We need a recommendation for a movie that is similar to Star Wars Episode V - The Empire Strikes Back, Star Wars Episode IV - A New Hope, Forrest Gump, The Matrix. Please choose from the following options: (A) Da geht noch was!
(B) Pulp Fiction
(C) The Brothers Grimm
(D) Hudson Hawk.",(B),0.8
126,157,"Recommend a movie similar to a given list of movies. Choose the option that is most similar to the given list of movies.
Given list of movies: Star Wars Episode V - The Empire Strikes Back, The Matrix, Forrest Gump, Star Wars Episode IV - A New Hope
Options:
(A) Hudson Hawk
(B) The Brothers Grimm
(C) Pulp Fiction
(D) Da geht noch was!
Output:",(C),1.0
127,89,"Given the list of movies Schindler's List, The Shawshank Redemption, Terminator 2 Judgment Day, Aladdin, please recommend a movie that is similar to them. You can choose from the following options: (A) Nina's Heavenly Delights
(B) American Pie Presents The Book of Love
(C) The Lion King
(D) The Recruit.",(C),1.0
127,103,"To complete this task, you need to recommend a movie that is similar to Terminator 2 Judgment Day, Schindler's List, Aladdin, The Shawshank Redemption. You will be provided with the following options to choose from: (A) The Lion King
(B) Nina's Heavenly Delights
(C) The Recruit
(D) American Pie Presents The Book of Love.",(A),1.0
127,146,"Based on your preferences, we can recommend movies that are similar to the ones you like. We will provide you with a list of options, and you can select the one that you think is the most similar to the movies you provided. 
Movies: Terminator 2 Judgment Day, Schindler's List, The Shawshank Redemption, Aladdin
Options:
(A) The Lion King
(B) The Recruit
(C) Nina's Heavenly Delights
(D) American Pie Presents The Book of Love
Output:",(A),1.0
127,150,"Given a list of movies, recommend a similar movie from the following options. Choose the movie that you think is most similar to the given list.
List of movies: Schindler's List, Aladdin, Terminator 2 Judgment Day, The Shawshank Redemption
Movie options:
(A) The Recruit
(B) American Pie Presents The Book of Love
(C) Nina's Heavenly Delights
(D) The Lion King
Output:",(D),0.8
127,152,"Given a list of movies, recommend a movie that is most similar to the given list. Choose the correct option from a list of movies provided as choices.
List of movies: The Shawshank Redemption, Aladdin, Schindler's List, Terminator 2 Judgment Day
Options:
(A) The Recruit
(B) Nina's Heavenly Delights
(C) The Lion King
(D) American Pie Presents The Book of Love
Output:",(C),0.8
128,54,"The task is to recommend a movie that is similar to Raiders of the Lost Ark, The Silence of the Lambs, The Big Lebowski, Goodfellas. You will be presented with a list of options to choose from: (A) Doctor Dolittle
(B) Pi
(C) House Party 3
(D) Star Wars Episode IV - A New Hope.",(D),0.6
128,60,"Recommend a movie that is similar to Raiders of the Lost Ark, The Silence of the Lambs, Goodfellas, The Big Lebowski from the following options: (A) House Party 3
(B) Pi
(C) Star Wars Episode IV - A New Hope
(D) Doctor Dolittle.",(C),1.0
128,125,"Recommend a movie similar to the given list of movies. Choose from the list of movie options provided.
Movie list: The Big Lebowski, The Silence of the Lambs, Raiders of the Lost Ark, Goodfellas
Options:
(A) Star Wars Episode IV - A New Hope
(B) House Party 3
(C) Doctor Dolittle
(D) Pi
Output:",(A),1.0
128,146,"Based on your preferences, we can recommend movies that are similar to the ones you like. We will provide you with a list of options, and you can select the one that you think is the most similar to the movies you provided. 
Movies: The Silence of the Lambs, Raiders of the Lost Ark, The Big Lebowski, Goodfellas
Options:
(A) Pi
(B) House Party 3
(C) Star Wars Episode IV - A New Hope
(D) Doctor Dolittle
Output:",(C),1.0
128,152,"Given a list of movies, recommend a movie that is most similar to the given list. Choose the correct option from a list of movies provided as choices.
List of movies: The Silence of the Lambs, The Big Lebowski, Goodfellas, Raiders of the Lost Ark
Options:
(A) Pi
(B) Doctor Dolittle
(C) Star Wars Episode IV - A New Hope
(D) House Party 3
Output:",(C),0.8
129,22,"Q: Can you suggest a movie similar to The Green Mile, Gladiator, The Matrix, Saving Private Ryan? Choose from the following options:
Options:
(A) Alex and Emma
(B) 49 Up
(C) The Terrorist
(D) Gattaca
A:",(D),1.0
129,23,"Q: Can you recommend a movie that is similar to the ones in Gladiator, Saving Private Ryan, The Green Mile, The Matrix?
Options:
(A) 49 Up
(B) Alex and Emma
(C) Gattaca
(D) The Terrorist
A:",(C),0.8
129,132,"Recommend a movie similar to the given list of movies from a set of options.
movie_list: Saving Private Ryan, Gladiator, The Green Mile, The Matrix
Options:
(A) The Terrorist
(B) Alex and Emma
(C) Gattaca
(D) 49 Up
Output:",(C),1.0
129,154,"Given a list of movies, recommend a similar movie from the following options. Select the option that you think is most similar to the given list of movies.
List of movies: Gladiator, The Matrix, The Green Mile, Saving Private Ryan
Options:
(A) Alex and Emma
(B) The Terrorist
(C) Gattaca
(D) 49 Up
Output:
Recommended movie:",(C),1.0
129,175,"Given a list of movies, recommend a movie that is similar to any of the movies in the list. Choose the best option from the given set of movies.
Movie list: Gladiator, The Green Mile, The Matrix, Saving Private Ryan
Options:
(A) The Terrorist
(B) 49 Up
(C) Gattaca
(D) Alex and Emma
Output:",(C),0.8
130,7,"Q: Can you suggest a movie that is similar to the movies in The Matrix, Gattaca, Gladiator, The Fifth Element?
Options:
(A) Imagine That
(B) Birdman of Alcatraz
(C) Raiders of the Lost Ark
(D) Le Samouraï
A:",(C),1.0
130,19,"Q: Can you recommend a movie similar to The Matrix, The Fifth Element, Gladiator, Gattaca?
Choose from the following options:
(A) Birdman of Alcatraz
(B) Le Samouraï
(C) Raiders of the Lost Ark
(D) Imagine That
A:",(C),1.0
130,33,"Q: Can you suggest a movie that is similar to the following movies: The Fifth Element, The Matrix, Gattaca, Gladiator?
Options:
(A) Birdman of Alcatraz
(B) Le Samouraï
(C) Raiders of the Lost Ark
(D) Imagine That
A:",(C),1.0
130,58,"Given a list of movies The Matrix, Gladiator, The Fifth Element, Gattaca, please suggest a movie that is similar to them from the following options: (A) Le Samouraï
(B) Imagine That
(C) Birdman of Alcatraz
(D) Raiders of the Lost Ark.",(D),1.0
130,155,"Based on a list of movies, recommend a similar movie from a set of options. Choose the option that best matches the given list.
List of movies: Gladiator, The Matrix, Gattaca, The Fifth Element
Options:
(A) Raiders of the Lost Ark
(B) Birdman of Alcatraz
(C) Le Samouraï
(D) Imagine That
Output:",(A),0.8
131,35,"Q: Can you recommend a movie similar to Star Wars Episode V - The Empire Strikes Back, The Princess Bride, The Silence of the Lambs, Star Wars Episode IV - A New Hope? Here are some options to choose from:
(A) The Twilight Samurai
(B) Love Potion #9
(C) Fargo
(D) The Valet
A:",(C),0.8
131,59,"The task is to find a movie that is similar to The Princess Bride, Star Wars Episode V - The Empire Strikes Back, Star Wars Episode IV - A New Hope, The Silence of the Lambs. The options available are: (A) Fargo
(B) Love Potion #9
(C) The Valet
(D) The Twilight Samurai. Please suggest a movie from these options.",(A),0.0
131,79,"Can you suggest movies that are similar to the ones in Star Wars Episode V - The Empire Strikes Back, The Princess Bride, Star Wars Episode IV - A New Hope, The Silence of the Lambs? Here are your options: (A) Fargo
(B) The Twilight Samurai
(C) The Valet
(D) Love Potion #9.",(A),0.0
131,85,"In this task, you need to find a movie that is similar to the list of movies provided in The Princess Bride, Star Wars Episode V - The Empire Strikes Back, Star Wars Episode IV - A New Hope, The Silence of the Lambs. You will be given a set of (A) Love Potion #9
(B) Fargo
(C) The Twilight Samurai
(D) The Valet to choose from.",(B),0.0
131,163,"Given a list of movies, recommend similar movies from a list of options.
Movie list: The Princess Bride, Star Wars Episode IV - A New Hope, The Silence of the Lambs, Star Wars Episode V - The Empire Strikes Back
Options:
(A) Love Potion #9
(B) The Valet
(C) The Twilight Samurai
(D) Fargo
Output:",(D),0.8
132,72,"Please recommend a movie that is similar to Austin Powers International Man of Mystery, Mission Impossible, Star Wars Episode IV - A New Hope, Star Wars Episode V - The Empire Strikes Back. You can choose from the following options: (A) Self-criticism of a Bourgeois Dog
(B) Virunga
(C) American Beauty
(D) The Impostors.",(C),0.0
132,113,"Given a list of movies, recommend a movie that is most similar to the given list. You will be presented with a multi-choice format where you must select the movie that is most similar to the given list.
List of movies: Mission Impossible, Star Wars Episode IV - A New Hope, Star Wars Episode V - The Empire Strikes Back, Austin Powers International Man of Mystery
Options:
(A) Self-criticism of a Bourgeois Dog
(B) Virunga
(C) The Impostors
(D) American Beauty
Output:",(D),0.0
132,126,"Please recommend movies similar to the given list of movies. You will be provided with a list of movies and you should suggest options for the user to choose from.
Movie list: Austin Powers International Man of Mystery, Star Wars Episode IV - A New Hope, Star Wars Episode V - The Empire Strikes Back, Mission Impossible
Options:
(A) Virunga
(B) The Impostors
(C) Self-criticism of a Bourgeois Dog
(D) American Beauty
Output:",(D),0.0
132,142,"Based on your movie preferences, we can recommend similar movies for you. Please select the option that you think is most similar to your list of movies.
List of movies: Mission Impossible, Star Wars Episode V - The Empire Strikes Back, Star Wars Episode IV - A New Hope, Austin Powers International Man of Mystery
Options:
(A) American Beauty
(B) The Impostors
(C) Self-criticism of a Bourgeois Dog
(D) Virunga
Output:",(A),0.0
132,147,"Given a list of movies, recommend a movie that is most similar to the given list. Choose the correct answer from the list of movies provided.
List of movies: Austin Powers International Man of Mystery, Star Wars Episode IV - A New Hope, Mission Impossible, Star Wars Episode V - The Empire Strikes Back
Options:
(A) The Impostors
(B) American Beauty
(C) Self-criticism of a Bourgeois Dog
(D) Virunga
Output:",(B),0.0
133,106,"Recommend movies similar to a given list of movies. You will be presented with a list of movies and a multi-choice format with a default prompt and options. Your task is to select the option that is most similar to the given list of movies.
Given list of movies: The Fugitive, Braveheart, Dances with Wolves, The Shawshank Redemption
Multi-choice options:
(A) Hostage
(B) Get Shorty
(C) Behind Enemy Lines
(D) Alice
Output:",(B),0.0
133,128,"Given a 'movie_list' and a list of 'options', recommend movies similar to the movies in the 'movie_list'. The task format is multi-choice.
movie_list: The Fugitive, The Shawshank Redemption, Dances with Wolves, Braveheart
options: (A) Behind Enemy Lines
(B) Alice
(C) Get Shorty
(D) Hostage
Output:
Which of the following movies is similar to The Fugitive, The Shawshank Redemption, Dances with Wolves, Braveheart?
(A) Behind Enemy Lines
(B) Alice
(C) Get Shorty
(D) Hostage
Answer:",(C),0.0
133,158,"Given a list of movies, recommend a movie that is most similar to the given list. Choose the correct option from the list of movies provided.
List of movies: Dances with Wolves, The Fugitive, Braveheart, The Shawshank Redemption
Options:
(A) Hostage
(B) Alice
(C) Behind Enemy Lines
(D) Get Shorty
Output:",(D),0.0
133,160,"Based on a list of movies, recommend a similar movie from the following options. Choose the movie that is most similar to the given list.
List of movies: Braveheart, Dances with Wolves, The Fugitive, The Shawshank Redemption
Options:
(A) Hostage
(B) Get Shorty
(C) Alice
(D) Behind Enemy Lines
Output:",(B),0.0
