question_id,prompt,correct_answer,distractor,correct
1871,"Q: In an alphabetical order, which word comes first, ""banking"" or ""gift""?
A:",banking,gift,0.45
1872,"Q: In an alphabetical order, which word comes first, ""almost"" or ""help""?
A:",almost,help,0.6
1873,"Q: In an alphabetical order, which word comes first, ""very"" or ""black""?
A:",black,very,0.3
1874,"Q: In an alphabetical order, which word comes first, ""chicken"" or ""fantastic""?
A:",chicken,fantastic,0.25
1875,"Q: In an alphabetical order, which word comes first, ""diary"" or ""when""?
A:",diary,when,0.6
1876,"Q: In an alphabetical order, which word comes first, ""sausage"" or ""deck""?
A:",deck,sausage,0.4
1877,"Q: In an alphabetical order, which word comes first, ""repeat"" or ""once""?
A:",once,repeat,0.8
1878,"Q: In an alphabetical order, which word comes first, ""foggy"" or ""dollar""?
A:",dollar,foggy,0.2
1879,"Q: In an alphabetical order, which word comes first, ""especially"" or ""meat""?
A:",especially,meat,0.2
1880,"Q: In an alphabetical order, which word comes first, ""meeting"" or ""dirty""?
A:",dirty,meeting,0.4
1881,"Q: In an alphabetical order, which word comes first, ""screen"" or ""worker""?
A:",screen,worker,0.3
1882,"Q: In an alphabetical order, which word comes first, ""racket"" or ""walk""?
A:",racket,walk,0.2
1883,"Q: In an alphabetical order, which word comes first, ""schedule"" or ""police""?
A:",police,schedule,0.25
1884,"Q: In an alphabetical order, which word comes first, ""worker"" or ""snack""?
A:",snack,worker,0.25
1885,"Q: In an alphabetical order, which word comes first, ""since"" or ""word""?
A:",since,word,0.1
1886,"Q: In an alphabetical order, which word comes first, ""describe"" or ""hurry""?
A:",describe,hurry,0.3
1887,"Q: In an alphabetical order, which word comes first, ""granddad"" or ""stomachache""?
A:",granddad,stomachache,0.2
1888,"Q: In an alphabetical order, which word comes first, ""yeah"" or ""cathedral""?
A:",cathedral,yeah,0.1
1889,"Q: In an alphabetical order, which word comes first, ""date"" or ""price""?
A:",date,price,0.5
1890,"Q: In an alphabetical order, which word comes first, ""exam"" or ""noun""?
A:",exam,noun,0.85
1891,"Q: In an alphabetical order, which word comes first, ""fruit"" or ""license""?
A:",fruit,license,0.05
1892,"Q: In an alphabetical order, which word comes first, ""whole"" or ""instructions""?
A:",instructions,whole,0.45
1893,"Q: In an alphabetical order, which word comes first, ""photograph"" or ""postcard""?
A:",photograph,postcard,0.45
1894,"Q: In an alphabetical order, which word comes first, ""banking"" or ""hello""?
A:",banking,hello,0.5
1895,"Q: In an alphabetical order, which word comes first, ""mom"" or ""invite""?
A:",invite,mom,0.0
1896,"Q: In an alphabetical order, which word comes first, ""grandchild"" or ""colleague""?
A:",colleague,grandchild,0.1
1897,"Q: In an alphabetical order, which word comes first, ""shorts"" or ""blackboard""?
A:",blackboard,shorts,0.15
1898,"Q: In an alphabetical order, which word comes first, ""real"" or ""maybe""?
A:",maybe,real,1.0
1899,"Q: In an alphabetical order, which word comes first, ""king"" or ""star""?
A:",king,star,0.35
1900,"Q: In an alphabetical order, which word comes first, ""century"" or ""electric""?
A:",century,electric,0.25
1901,"Q: In an alphabetical order, which word comes first, ""nearly"" or ""sink""?
A:",nearly,sink,0.1
1902,"Q: In an alphabetical order, which word comes first, ""both"" or ""notice""?
A:",both,notice,0.7
1903,"Q: In an alphabetical order, which word comes first, ""rent"" or ""scissors""?
A:",rent,scissors,0.55
1904,"Q: In an alphabetical order, which word comes first, ""speak"" or ""theirs""?
A:",speak,theirs,0.1
1905,"Q: In an alphabetical order, which word comes first, ""busy"" or ""free""?
A:",busy,free,0.05
1906,"Q: In an alphabetical order, which word comes first, ""who"" or ""child""?
A:",child,who,0.75
1907,"Q: In an alphabetical order, which word comes first, ""almost"" or ""steal""?
A:",almost,steal,0.7
1908,"Q: In an alphabetical order, which word comes first, ""midnight"" or ""year""?
A:",midnight,year,0.5
1909,"Q: In an alphabetical order, which word comes first, ""swimming"" or ""key""?
A:",key,swimming,0.35
1910,"Q: In an alphabetical order, which word comes first, ""interested"" or ""examination""?
A:",examination,interested,0.05
1911,"Q: In an alphabetical order, which word comes first, ""advanced"" or ""umbrella""?
A:",advanced,umbrella,0.15
1912,"Q: In an alphabetical order, which word comes first, ""them"" or ""stadium""?
A:",stadium,them,0.0
1913,"Q: In an alphabetical order, which word comes first, ""expensive"" or ""yes""?
A:",expensive,yes,0.35
1914,"Q: In an alphabetical order, which word comes first, ""full"" or ""busy""?
A:",busy,full,0.0
1915,"Q: In an alphabetical order, which word comes first, ""bank"" or ""include""?
A:",bank,include,0.45
1916,"Q: In an alphabetical order, which word comes first, ""police"" or ""skateboarding""?
A:",police,skateboarding,0.7
1917,"Q: In an alphabetical order, which word comes first, ""lemon"" or ""telephone""?
A:",lemon,telephone,0.0
1918,"Q: In an alphabetical order, which word comes first, ""love"" or ""sick""?
A:",love,sick,0.25
1919,"Q: In an alphabetical order, which word comes first, ""traffic"" or ""day""?
A:",day,traffic,0.9
1920,"Q: In an alphabetical order, which word comes first, ""sweet"" or ""neck""?
A:",neck,sweet,0.8
1921,"Q: In an alphabetical order, which word comes first, ""really"" or ""cola""?
A:",cola,really,0.35
1922,"Q: In an alphabetical order, which word comes first, ""grandpa"" or ""theirs""?
A:",grandpa,theirs,0.05
1923,"Q: In an alphabetical order, which word comes first, ""practice"" or ""luck""?
A:",luck,practice,0.7
1924,"Q: In an alphabetical order, which word comes first, ""thin"" or ""comparative""?
A:",comparative,thin,0.8
1925,"Q: In an alphabetical order, which word comes first, ""pray"" or ""roommate""?
A:",pray,roommate,0.05
1926,"Q: In an alphabetical order, which word comes first, ""comparative"" or ""shut""?
A:",comparative,shut,0.4
1927,"Q: In an alphabetical order, which word comes first, ""life"" or ""straight""?
A:",life,straight,0.0
1928,"Q: In an alphabetical order, which word comes first, ""favorite"" or ""should""?
A:",favorite,should,0.35
1929,"Q: In an alphabetical order, which word comes first, ""near"" or ""low""?
A:",low,near,0.1
1930,"Q: In an alphabetical order, which word comes first, ""nurse"" or ""example""?
A:",example,nurse,0.9
1931,"Q: In an alphabetical order, which word comes first, ""available"" or ""use""?
A:",available,use,0.0
1932,"Q: In an alphabetical order, which word comes first, ""stand"" or ""telephone""?
A:",stand,telephone,0.0
1933,"Q: In an alphabetical order, which word comes first, ""yard"" or ""anyone""?
A:",anyone,yard,0.8
1934,"Q: In an alphabetical order, which word comes first, ""friend"" or ""purse""?
A:",friend,purse,0.55
1935,"Q: In an alphabetical order, which word comes first, ""appointment"" or ""air""?
A:",air,appointment,0.1
1936,"Q: In an alphabetical order, which word comes first, ""camera"" or ""club""?
A:",camera,club,0.2
1937,"Q: In an alphabetical order, which word comes first, ""text"" or ""open""?
A:",open,text,0.15
1938,"Q: In an alphabetical order, which word comes first, ""above"" or ""mirror""?
A:",above,mirror,0.65
1939,"Q: In an alphabetical order, which word comes first, ""supper"" or ""wonderful""?
A:",supper,wonderful,0.05
1940,"Q: In an alphabetical order, which word comes first, ""sweets"" or ""dear""?
A:",dear,sweets,0.35
1941,"Q: In an alphabetical order, which word comes first, ""ham"" or ""stove""?
A:",ham,stove,0.5
1942,"Q: In an alphabetical order, which word comes first, ""doll"" or ""final""?
A:",doll,final,0.55
1943,"Q: In an alphabetical order, which word comes first, ""mango"" or ""fresh""?
A:",fresh,mango,0.5
1944,"Q: In an alphabetical order, which word comes first, ""wooden"" or ""please""?
A:",please,wooden,0.05
1945,"Q: In an alphabetical order, which word comes first, ""under"" or ""on""?
A:",on,under,0.55
1946,"Q: In an alphabetical order, which word comes first, ""customer"" or ""carrot""?
A:",carrot,customer,0.1
1947,"Q: In an alphabetical order, which word comes first, ""actor"" or ""summer""?
A:",actor,summer,0.7
1948,"Q: In an alphabetical order, which word comes first, ""exit"" or ""refrigerator""?
A:",exit,refrigerator,0.95
1949,"Q: In an alphabetical order, which word comes first, ""college"" or ""talk""?
A:",college,talk,0.25
1950,"Q: In an alphabetical order, which word comes first, ""near"" or ""jam""?
A:",jam,near,0.3
1951,"Q: In an alphabetical order, which word comes first, ""warm"" or ""knife""?
A:",knife,warm,0.6
1952,"Q: In an alphabetical order, which word comes first, ""photograph"" or ""poster""?
A:",photograph,poster,0.15
1953,"Q: In an alphabetical order, which word comes first, ""could"" or ""waiter""?
A:",could,waiter,0.1
1954,"Q: In an alphabetical order, which word comes first, ""quickly"" or ""look""?
A:",look,quickly,0.7
1955,"Q: In an alphabetical order, which word comes first, ""pig"" or ""where""?
A:",pig,where,0.1
1956,"Q: In an alphabetical order, which word comes first, ""hobby"" or ""hers""?
A:",hers,hobby,0.6
1957,"Q: In an alphabetical order, which word comes first, ""yourself"" or ""garage""?
A:",garage,yourself,0.05
1958,"Q: In an alphabetical order, which word comes first, ""disco"" or ""another""?
A:",another,disco,0.95
1959,"Q: In an alphabetical order, which word comes first, ""project"" or ""pool""?
A:",pool,project,0.0
1960,"Q: In an alphabetical order, which word comes first, ""help"" or ""certainly""?
A:",certainly,help,0.45
1961,"Q: In an alphabetical order, which word comes first, ""swimming"" or ""instructions""?
A:",instructions,swimming,0.6
1962,"Q: In an alphabetical order, which word comes first, ""slow"" or ""second""?
A:",second,slow,0.7
1963,"Q: In an alphabetical order, which word comes first, ""bill"" or ""later""?
A:",bill,later,0.5
1964,"Q: In an alphabetical order, which word comes first, ""bill"" or ""yourself""?
A:",bill,yourself,0.0
1965,"Q: In an alphabetical order, which word comes first, ""bicycle"" or ""under""?
A:",bicycle,under,0.0
1966,"Q: In an alphabetical order, which word comes first, ""its"" or ""colleague""?
A:",colleague,its,0.1
1967,"Q: In an alphabetical order, which word comes first, ""yet"" or ""businessman""?
A:",businessman,yet,0.0
1968,"Q: In an alphabetical order, which word comes first, ""already"" or ""vegetable""?
A:",already,vegetable,0.8
1969,"Q: In an alphabetical order, which word comes first, ""taxi"" or ""nice""?
A:",nice,taxi,0.45
1970,"Q: In an alphabetical order, which word comes first, ""juice"" or ""backpack""?
A:",backpack,juice,0.85
1971,"Q: In an alphabetical order, which word comes first, ""magic"" or ""once""?
A:",magic,once,0.1
1972,"Q: In an alphabetical order, which word comes first, ""piece"" or ""movie""?
A:",movie,piece,0.2
1973,"Q: In an alphabetical order, which word comes first, ""ham"" or ""mad""?
A:",ham,mad,0.35
1974,"Q: In an alphabetical order, which word comes first, ""dirty"" or ""go""?
A:",dirty,go,0.3
1975,"Q: In an alphabetical order, which word comes first, ""swimsuit"" or ""crowd""?
A:",crowd,swimsuit,0.15
1976,"Q: In an alphabetical order, which word comes first, ""list"" or ""dessert""?
A:",dessert,list,0.35
1977,"Q: In an alphabetical order, which word comes first, ""show"" or ""friendly""?
A:",friendly,show,0.8
1978,"Q: In an alphabetical order, which word comes first, ""watch"" or ""east""?
A:",east,watch,0.85
1979,"Q: In an alphabetical order, which word comes first, ""hate"" or ""raincoat""?
A:",hate,raincoat,0.2
1980,"Q: In an alphabetical order, which word comes first, ""throw"" or ""doctor""?
A:",doctor,throw,0.85
1981,"Q: In an alphabetical order, which word comes first, ""tomorrow"" or ""cannot""?
A:",cannot,tomorrow,0.1
1982,"Q: In an alphabetical order, which word comes first, ""face"" or ""slowly""?
A:",face,slowly,0.65
1983,"Q: In an alphabetical order, which word comes first, ""morning"" or ""clear""?
A:",clear,morning,0.35
1984,"Q: In an alphabetical order, which word comes first, ""healthy"" or ""cola""?
A:",cola,healthy,0.75
1985,"Q: In an alphabetical order, which word comes first, ""cafeteria"" or ""competition""?
A:",cafeteria,competition,0.05
1986,"Q: In an alphabetical order, which word comes first, ""teach"" or ""tourist""?
A:",teach,tourist,0.25
1987,"Q: In an alphabetical order, which word comes first, ""swim"" or ""grandfather""?
A:",grandfather,swim,0.6
1988,"Q: In an alphabetical order, which word comes first, ""soul"" or ""worse""?
A:",soul,worse,0.4
1989,"Q: In an alphabetical order, which word comes first, ""amazing"" or ""hiking""?
A:",amazing,hiking,0.6
1990,"Q: In an alphabetical order, which word comes first, ""grandparent"" or ""umbrella""?
A:",grandparent,umbrella,0.4
1991,"Q: In an alphabetical order, which word comes first, ""tights"" or ""unhappy""?
A:",tights,unhappy,0.2
1992,"Q: In an alphabetical order, which word comes first, ""father"" or ""belt""?
A:",belt,father,0.0
1993,"Q: In an alphabetical order, which word comes first, ""dead"" or ""cash""?
A:",cash,dead,0.05
1994,"Q: In an alphabetical order, which word comes first, ""secretary"" or ""green""?
A:",green,secretary,0.0
1995,"Q: In an alphabetical order, which word comes first, ""bread"" or ""things""?
A:",bread,things,0.05
1996,"Q: In an alphabetical order, which word comes first, ""pig"" or ""activity""?
A:",activity,pig,0.8
1997,"Q: In an alphabetical order, which word comes first, ""phone"" or ""bean""?
A:",bean,phone,0.45
1998,"Q: In an alphabetical order, which word comes first, ""kid"" or ""herself""?
A:",herself,kid,0.5
1999,"Q: In an alphabetical order, which word comes first, ""band"" or ""tomato""?
A:",band,tomato,0.25
2000,"Q: In an alphabetical order, which word comes first, ""corner"" or ""boyfriend""?
A:",boyfriend,corner,1.0
2001,"Q: Of the words ""beach"" and ""silver"", which word comes first alphabetically?
A:",beach,silver,0.15
2002,"Q: Of the words ""at"" and ""policewoman"", which word comes first alphabetically?
A:",at,policewoman,0.15
2003,"Q: Of the words ""quarter"" and ""save"", which word comes first alphabetically?
A:",quarter,save,0.85
2004,"Q: Of the words ""plant"" and ""railroad"", which word comes first alphabetically?
A:",plant,railroad,0.5
2005,"Q: Of the words ""hockey"" and ""knife"", which word comes first alphabetically?
A:",hockey,knife,0.35
2006,"Q: Of the words ""may"" and ""motorcycle"", which word comes first alphabetically?
A:",may,motorcycle,0.0
2007,"Q: Of the words ""for"" and ""afternoon"", which word comes first alphabetically?
A:",afternoon,for,0.25
2008,"Q: Of the words ""wet"" and ""rest"", which word comes first alphabetically?
A:",rest,wet,0.2
2009,"Q: Of the words ""slim"" and ""easily"", which word comes first alphabetically?
A:",easily,slim,0.25
